InstanceName	alpha	beta	L	m	Tmax	ObjValue	CpuTime	IterToBest	TimeToBest
r-100-3	1	1	12	3	145	2599	2.1155552	5000	2.1155552
r-100-3	1	1	12	3	290	4722	5.7346941	5000	5.7346941
r-100-3	1	1	25	1	145	2287	2.4786433	5000	2.4786433
r-100-3	1	1	25	1	290	4258	6.4085544	5000	6.4085544
r-100-3	1	1	25	2	145	2403	2.5982092	5000	2.5982092
r-100-3	1	1	25	2	290	4521	6.6778795	5000	6.6778795
r-100-3	1	1	25	3	145	2633	2.689765	5000	2.689765
r-100-3	1	1	25	3	290	4662	6.6375411	5000	6.6375411
r-100-4	1	1	13	1	138	2330	2.0892591	5000	2.0892591
r-100-4	1	1	13	1	277	3967	6.032067	5000	6.032067
r-100-4	1	1	13	2	138	2425	2.0204992	5000	2.0204992
r-100-4	1	1	13	2	277	4209	5.8266641	5000	5.8266641
r-100-4	1	1	13	3	138	2486	1.9881378	5000	1.9881378
r-100-4	1	1	13	3	277	4292	5.7714105	5000	5.7714105
r-100-4	1	1	27	1	138	2209	2.2495421	5000	2.2495421
r-100-4	1	1	27	1	277	3945	6.1486512	5000	6.1486512
r-100-4	1	1	27	2	138	2311	2.1827675	5000	2.1827675
r-100-4	1	1	27	2	277	4025	6.3219654	5000	6.3219654
r-100-4	1	1	27	3	138	2560	2.2849407	5000	2.2849407
r-100-4	1	1	27	3	277	4199	6.2290793	5000	6.2290793
r-100-5	1	1	12	1	132	2444	2.1714029	5000	2.1714029
r-100-5	1	1	12	1	264	4311	5.8666093	5000	5.8666093
r-100-5	1	1	12	2	132	2477	2.0775266	5000	2.0775266
r-100-5	1	1	12	2	264	4266	5.64162	5000	5.64162
r-100-5	1	1	12	3	132	2610	2.0196089	5000	2.0196089
r-100-5	1	1	12	3	264	4445	5.5976577	5000	5.5976577
r-100-5	1	1	24	1	132	2355	2.4838147	5000	2.4838147
r-100-5	1	1	24	1	264	4087	6.2080722	5000	6.2080722
