InstanceName	alpha	beta	L	m	Tmax	ObjValue	CpuTime	IterToBest	TimeToBest
r-100-1	1	1	25	2	146	2821	8.5247696	3917	3.733347
r-100-1	1	1	25	2	292	4896	18.1158155	2978	6.6367092
r-100-1	1	1	25	3	146	3023	5.4678985	1468	1.2122124
r-100-1	1	1	25	3	292	5064	32.3345121	11185	22.1815598
r-100-1	1	1.33	12	1	146	3004	9.638781	4843	4.7224169
r-100-1	1	1.33	12	1	292	5279	16.9736045	1519	3.8484853
r-100-1	1	1.33	12	2	146	3193	4.1168996	450	0.3037228
r-100-1	1	1.33	12	2	292	5716	10.9196	693	1.1254998
r-100-1	1	1.33	12	3	146	3445	7.4396706	5633	3.8980878
r-100-1	1	1.33	12	3	292	5917	10.3969178	1240	1.9083941
r-100-1	1	1.33	25	1	146	3037	9.287928	2140	2.709021
r-100-1	1	1.33	25	1	292	5256	18.2031545	343	0.90277
r-100-1	1	1.33	25	2	146	3408	4.9672691	110	0.0891979
r-100-1	1	1.33	25	2	292	5813	20.0130046	3559	8.2261842
r-100-1	1	1.33	25	3	146	3595	4.5472939	177	0.1319581
r-100-1	1	1.33	25	3	292	6146	21.9928709	5788	11.7744593
