InstanceName	alpha	beta	L	m	Tmax	ObjValue	CpuTime	IterToBest	TimeToBest
r-100-1	1	1.33	12	2	146	3247	4.5397942	3819	1.9485096
r-100-1	1	1.33	12	2	292	5459	7.856451	680	0.8211257
r-100-1	1	1.33	12	3	146	3344	4.1299109	3901	1.7810223
r-100-1	1	1.33	12	3	292	5871	6.9574308	470	0.498162
r-100-1	1	1.33	25	1	146	2765	4.8675576	3736	2.0666093
r-100-1	1	1.33	25	1	292	4614	7.9313487	16	0.019129
r-100-1	1	1.33	25	2	146	3114	3.9568702	3037	1.499695
r-100-1	1	1.33	25	2	292	5149	9.1059287	1999	2.5270415
r-100-1	1	1.33	25	3	146	3416	4.6344754	4958	2.3061678
r-100-1	1	1.33	25	3	292	5450	6.0788867	18	0.0087669
